tt0056974	D'où viens-tu Johnny?	5.0	84
tt0056975	The Lost World of Sinbad	6.2	297
tt0056976	Daleka jest droga	6.7	24
tt0056978	Den schastya	6.7	68
tt0056981	Del rosa al amarillo	6.9	224
tt0056982	Strictly Business	7.6	1272
tt0056983	Dementia 13	5.7	8676
tt0056985	...denn die Musik und die Liebe in Tirol	4.2	32
tt0056986	Jeff Gordon	4.9	99
tt0056987	Desant na Drvar	6.2	257
tt0056988	Det er meg han har vært hos	4.7	27
tt0056989	Detective Bureau 2-3: Go to Hell Bastards!	6.8	883
tt0056992	El Diablo también llora	6.5	28
tt0056993	Diary of a Madman	6.3	2910
tt0056994	I diavoli di Spartivento	7.2	36
tt0056995	Il diavolo	6.3	320
tt0056997	The Ten Gladiators	4.4	122
tt0056998	Dil Hi To Hai	7.3	134
tt0056999	Dime with a Halo	6.5	149
tt0057000	Los dinamiteros	6.8	137
tt0057001	La Diosa impura	5.7	32
tt0057002	Divorzio alla siciliana	6.8	11
tt0057004	Doctor in Distress	5.6	708
tt0057006	The Ape Woman	7.3	930
tt0057007	Donovan's Reef	6.7	9570
tt0057008	The Village Under the Sky	5.5	16
tt0057011	Dr	7.7	199
tt0057012	Dr. Strangelove	8.4	506910
tt0057013	Sweet and Sour	6.3	151
tt0057014	Dronningens vagtmester	4.7	77
tt0057015	Drums of Africa	4.6	176
tt0057016	Duello nel Texas	5.5	377
tt0057018	The Black Duke	5.2	63
tt0057020	Durchbruch Lok 234	7.1	42
tt0057022	Les Nuits du monde	6.6	39
tt0057024	Ek Dil Sau Afsane	6.4	60
tt0057025	El Dorado	6.9	32
tt0057026	El Greco	6.2	194
tt0057028	Eleven Years and One Day	5.9	20
tt0057031	Pop Goes the Cork	7.2	67
tt0057035	The Endless Night	7.0	275
tt0057036	Hercules, Samson and Ulysses	4.9	650
tt0057038	The Beast of Babylon Against the Son of Hercules	5.1	135
tt0057039	Es war mir ein Vergnügen	5.9	18
tt0057046	It Happened at the Police Station	7.3	38
tt0057049	The Executioner of Venice	5.5	217
tt0057050	Face in the Rain	4.8	56
tt0057051	Faites sauter la banque!	6.7	2514
tt0057052	Los farsantes	7.3	77
tt0057054	A Nearly Decent Girl	5.5	48
tt0057055	Father Came Too!	6.1	329
tt0057057	Vacation from Yourself	5.6	37
tt0057058	The Fire Within	7.9	10130
tt0057059	Fietsen naar de Maan	6.4	35
tt0057060	The Slave	5.9	561
tt0057062	Five Minutes to Love	4.6	129
tt0057063	Flipper	6.1	1941
tt0057064	The Pirates of the Mississippi	5.1	85
tt0057066	Follow the Boys	5.3	387
tt0057067	For Love or Money	6.1	539
tt0057068	The Scapegoat	6.5	98
tt0057069	40 Pounds of Trouble	6.3	1060
tt0057070	Haber's Photo Shop	6.7	132
tt0057071	4 for Texas	5.5	3572
tt0057072	Free, White and 21	3.7	73
tt0057073	French Dressing	6.0	441
tt0057074	Shivers in Summer	6.2	101
tt0057076	From Russia with Love	7.3	141401
tt0057078	The Whip and the Body	6.7	4448
tt0057080	Frøken Nitouche	6.7	789
tt0057081	Breakfast in Bed	6.2	41
tt0057082	Pyro... The Thing Without a Face	5.8	264
tt0057083	Fun in Acapulco	5.8	3640
tt0057084	I fuorilegge del matrimonio	6.6	68
tt0057085	Fury at Smugglers' Bay	5.5	263
tt0057086	Fury of the Pagans	4.9	49
tt0057088	Ganga Zumba	6.6	124
tt0057089	Gangsters and Philantropists	7.4	384
tt0057090	A Gathering of Eagles	6.1	1073
tt0057091	The Leopard	8.0	27910
tt0057092	Gowri	9.6	15
tt0057095	The Secret of the Black Widow	5.5	198
tt0057097	The Twin Girls	4.3	9
tt0057098	Germinal	6.5	131
tt0057100	Gidget Goes to Rome	5.0	755
tt0057101	The Thursday	7.3	375
tt0057103	Girl in the Headlines	6.4	333
tt0057105	Caesar the Conqueror	4.7	264
tt0057106	Le glaive et la balance	7.0	238
tt0057109	Legacy of the 500,000	6.9	166
tt0057115	The Great Escape	8.2	252930
tt0057116	Das große Liebesspiel	5.7	62
tt0057118	Los Guerrilleros	5.3	29
tt0057119	Den gule bilen	5.1	120
tt0057120	Gumrah	6.9	175
tt0057121	The Gun Hawk	5.9	407
tt0057122	Gunfighters of Casa Grande	4.6	181
tt0057123	Ha-Martef	8.0	8
tt0057128	The Haunted Palace	6.7	8115
tt0057129	The Haunting	7.4	41200
tt0057130	The House in Montevideo	6.1	250
tt0057133	Heavenly Bodies!	5.3	120
tt0057134	Heavens Above!	6.7	1646
tt0057136	Homesick for St. Pauli	5.4	125
tt0057138	The Mad Executioners	6.1	343
tt0057139	Heures chaudes	5.2	9
tt0057140	The Hi-Jackers	6.2	221
tt0057141	The Daughters of Helena	5.0	25
tt0057147	The Paper Man	7.9	301
tt0057151	L'honorable Stanislas, agent secret	5.6	71
tt0057152	The Hook	6.5	751
tt0057153	Hootenanny Hoot	5.0	251
tt0057154	La hora incógnita	6.6	153
tt0057155	The Blancheville Monster	5.3	764
tt0057156	The Horror of It All	4.8	420
tt0057160	House of the Damned	5.2	604
tt0057162	The Householder	6.8	395
tt0057163	Hud	7.8	23328
tt0057165	Hvis lille pige er du?	6.0	149
tt0057167	Hällebäcks gård	4.6	9
tt0057168	I Could Go On Singing	6.9	1671
tt0057170	Ich dzień powszedni	6.4	44
tt0057171	Yesterday, Today and Tomorrow	7.2	9840
tt0057174	Im singenden Rössel am Königssee	4.9	46
tt0057175	The Swindlers	5.4	92
tt0057176	L'Immortelle	7.2	1335
tt0057178	In the Cool of the Day	5.0	630
tt0057179	Fire Over Rome	4.8	62
tt0057181	The Incredibly Strange Creatures Who Stopped Living and Became Mixed-Up Zombies	2.3	5239
tt0057183	The Indian Scarf	6.6	1091
tt0057187	Irma la Douce	7.3	20492
tt0057188	Isidro el labrador	5.9	23
tt0057189	Island of Love	5.0	285
tt0057191	It Happened at the World's Fair	6.0	3003
tt0057192	It's All Happening	5.5	91
tt0057193	It's a Mad, Mad, Mad, Mad World	7.5	44660
tt0057194	The Sailor's Journey	7.3	12
tt0057195	Jack and Jenny	6.1	13
tt0057196	How to Be Loved	7.3	708
tt0057197	Jason and the Argonauts	7.3	29996
tt0057200	Johnny Cool	6.4	1075
tt0057207	Judex	7.1	2780
tt0057210	El juego de la verdad	6.4	58
tt0057212	13 Assassins	7.4	1021
tt0057213	Just for Fun	5.8	76
tt0057215	Atragon	5.8	1410
tt0057216	Il mistero del tempio indiano	5.1	100
tt0057217	Kali Yug: Goddess of Vengeance	5.3	122
tt0057218	Kanojo to kare	7.3	217
tt0057219	Kanto Wanderer	6.8	426
tt0057220	Carbide and Sorrel	7.2	299
tt0057223	The River Line	7.6	46
tt0057225	Kings of the Sun	6.1	2121
tt0057226	The Kiss of the Vampire	6.2	3715
tt0057227	Kissin' Cousins	5.2	2400
tt0057229	The Red Lanterns	8.1	1979
tt0057232	Queen of the Gas Station	7.2	1755
tt0057234	Kryptonim Nektar	5.7	24
tt0057235	The King of Kings	6.9	78
tt0057236	Hide and Seek	4.7	57
tt0057237	Raven's End	7.4	1654
tt0057238	The Warped Ones	6.9	1025
tt0057239	The L-Shaped Room	7.3	2147
tt0057241	Ladies Who Do	6.8	523
tt0057242	Ladybug Ladybug	7.2	917
tt0057243	Laissez tirer les tireurs	5.3	96
tt0057244	The Leather Boys	7.1	972
tt0057247	The Last Ride to Santa Cruz	4.5	137
tt0057248	The Love Eterne	7.1	498
tt0057249	Face to Face	7.9	107
tt0057250	Love Has to Be Learned	7.1	31
tt0057251	Lilies of the Field	7.5	12850
tt0057252	Liolà	6.1	58
tt0057253	Il Leone di San Marco	5.3	129
tt0057254	The List of Adrian Messenger	6.8	5618
tt0057259	The Long Ships	6.0	2979
tt0057261	Lord of the Flies	6.9	19989
tt0057262	Love Is a Ball	6.0	631
tt0057263	Love with the Proper Stranger	7.3	5297
tt0057264	Lujuria tropical	5.2	22
tt0057266	Lyckodrömmen	3.6	18
tt0057268	The Witch's Curse	5.1	509
tt0057269	Samson vs. the Giant King	4.4	61
tt0057270	Fire Monsters Against the Son of Hercules	4.1	283
tt0057271	Goliath and the Sins of Babylon	5.3	279
tt0057274	Il maestro di Vigevano	7.1	509
tt0057276	The Magnificent Adventurer	5.5	98
tt0057277	The Big City	8.3	4814
tt0057278	Maigret Sees Red	6.2	669
tt0057280	Crypt of the Vampire	5.8	1138
tt0057283	The Man from Galveston	6.0	135
tt0057284	The Man from the Diner's Club	6.1	451
tt0057286	Hands Over the City	7.6	3158
tt0057288	Mansarda	4.3	9
tt0057289	Mare matto	6.3	156
tt0057290	Marilyn	7.8	122
tt0057291	Marisol rumbo a Río	5.3	157
tt0057292	The Marked One	5.8	117
tt0057293	Mary, Mary	5.9	444
tt0057294	The Masseuses	6.1	113
tt0057295	Matango	6.4	3412
tt0057296	A Matter of Choice	6.4	105
tt0057298	McLintock!	7.1	16101
tt0057299	My Daughter and I	6.2	84
tt0057300	Man and Beast	6.6	34
tt0057301	Mechte navstrechu	6.0	265
tt0057303	Enough Rope	6.2	173
tt0057306	Między brzegami	5.8	12
tt0057307	Young Aphrodites	6.7	834
tt0057308	Milczenie	6.8	83
tt0057310	Min kära är en ros	4.2	19
tt0057311	The Mind Benders	6.4	895
tt0057316	Le monachine	6.4	54
tt0057317	The Monk of Monza	6.4	382
tt0057318	Mondo cane	6.2	4283
tt0057321	Moral 63	6.4	54
tt0057323	I mostri	7.4	2700
tt0057325	Le motorizzate	6.4	106
tt0057326	Mourir d'amour	6.4	16
tt0057328	The Mouse on the Moon	6.3	1869
tt0057329	Move Over, Darling	6.9	6303
tt0057332	Mujhe Jeene Do	6.9	105
tt0057333	El mundo sigue	7.7	696
tt0057334	Murder at the Gallop	7.2	6619
tt0057336	Muriel	7.0	3598
tt0057337	Männer	7.0	27
tt0057338	Der Musterknabe	5.5	91
tt0057341	My Six Loves	6.5	587
tt0057342	Mystery Submarine	6.6	72
tt0057343	La máscara de Scaramouche	5.9	118
tt0057344	Any Number Can Win	7.3	3927
tt0057345	Contempt	7.5	34937
tt0057346	Na białym szlaku	6.8	13
tt0057349	Nadeje	7.5	65
tt0057354	Darkness in Daytime	7.6	26
tt0057355	Naprawde wczoraj	6.5	31
tt0057356	Nartaki	7.4	21
tt0057357	Saladin the Victorious	7.5	2817
tt0057358	Winter Light	8.0	26356
tt0057360	A New Kind of Love	5.8	1558
tt0057362	Nine Hours to Rama	6.4	447
tt0057363	The Insect Woman	7.4	2415
tt0057364	Casablanca, Nest of Spies	5.3	107
tt0057368	New Friendship	5.6	9
tt0057370	Nunca pasa nada	7.4	220
tt0057371	Nurse on Wheels	6.2	551
tt0057372	The Nutty Professor	6.6	19048
tt0057374	Something Different	6.9	843
tt0057378	Of Love and Desire	5.0	145
tt0057379	The Old Dark House	5.4	2256
tt0057380	Old Shatterhand	6.1	1742
tt0057381	Cantata	7.2	639
tt0057383	A Woman's Life	7.7	220
tt0057384	Gli onorevoli	6.8	445
tt0057385	Opasni put	6.9	43
tt0057387	Operation Bikini	3.8	302
tt0057388	An Optimistic Tragedy	6.9	154
tt0057390	The Hours of Love	6.3	112
tt0057391	Gold for the Caesars	5.4	170
tt0057393	PT 109	6.6	2945
tt0057394	Drama of the Lark	7.5	333
tt0057396	Palm Springs Weekend	5.9	1124
tt0057397	Mrs. Hanka's Diary	6.0	40
tt0057400	Papa's Delicate Condition	6.5	735
tt0057401	Paranoiac	6.8	3041
tt0057405	Banana Peel	5.9	272
tt0057408	Peters landlov	5.8	101
tt0057409	Phir Wohi Dil Laya Hoon	7.0	89
tt0057411	Piccadilly Zero Hour 12	6.8	93
tt0057412	Piedra de toque	5.4	14
tt0057413	The Pink Panther	7.0	54899
tt0057414	Salad by the Roots	5.8	638
tt0057415	A Place to Go	6.5	302
tt0057416	Plaza de Oriente	4.6	10
tt0057418	The Small Railway Station	7.1	106
tt0057420	The Bread Peddler	5.8	60
tt0057421	Joseph Kilian	7.2	502
tt0057422	Pouic-Pouic	6.5	1951
tt0057426	The Prize	6.8	5146
tt0057427	The Trial	7.6	23121
tt0057428	Promises! Promises!	4.9	599
tt0057429	Summer Is Over	7.9	96
tt0057433	El próximo otoño	6.6	43
tt0057435	The Punch and Judy Man	6.2	469
tt0057439	I 4 tassisti	6.2	42
tt0057440	Queste pazze pazze donne	4.9	22
tt0057441	The Quick and the Dead	5.8	160
tt0057442	La rabbia	6.7	525
tt0057443	The Girl Who Knew Too Much	7.0	5091
tt0057444	La ragazza di Bube	6.9	506
tt0057446	The Raiders	5.2	222
tt0057447	Rampage	5.5	727
tt0057448	Las Ratas	6.8	24
tt0057449	The Raven	6.5	12941
tt0057454	The Troublemaker	5.6	19
tt0057458	Ring of Spies	6.5	451
tt0057459	Robert Frost: A Lover's Quarrel with the World	6.5	249
tt0057460	Romolo e Remo	5.8	918
tt0057461	The Compass Rose	4.3	22
tt0057462	Vienne reste toujours Vienne	4.4	46
tt0057463	The Running Man	6.5	1770
tt0057464	Three Ruthless Ones	6.0	167
tt0057465	The Sadist	6.6	2891
tt0057466	Salut les Cubains	7.5	1735
tt0057467	Samson and the Slave Queen	4.9	209
tt0057468	Death Drums Along the River	4.9	401
tt0057469	Sandokan the Great	5.7	391
tt0057470	Samson and the Sea Beast	4.1	66
tt0057471	Santo in the Wax Museum	5.7	330
tt0057472	Saturday Night Out	6.3	142
tt0057474	The Scavengers	5.7	99
tt0057475	The Gripsholm Castle	6.6	79
tt0057476	The Black Abbot	5.8	829
tt0057477	The Black Cobra	5.2	85
tt0057478	Schweik's Awkward Years	6.4	87
tt0057479	Scotland Yard vs. Dr. Mabuse	5.5	406
tt0057483	Tomy's Secret	5.1	22
tt0057484	Duel at the Rio Grande	5.2	105
tt0057485	Assassination in Rome	5.3	196
tt0057489	Sengoku Yaro	7.0	157
tt0057490	The Servant	7.8	13225
tt0057493	Terrible Sheriff	4.7	28
tt0057494	A Legend or Was It?	7.6	318
tt0057495	Shock Corridor	7.3	12744
tt0057497	Showdown	6.2	672
tt0057500	Siege of the Saxons	4.8	408
tt0057502	Sikke'n familie	5.9	53
tt0057503	New Tale of Zatoichi	7.3	2287
tt0057504	Live It Up!	5.6	184
tt0057507	The Skydivers	1.9	4979
tt0057511	The Eye of the Needle	6.2	44
tt0057512	Smarkula	6.6	44
tt0057513	Death Is Called Engelchen	7.6	225
tt0057514	Sodrásban	7.4	671
tt0057516	Operation Camel	5.7	308
tt0057517	Soldier in the Rain	6.7	1850
tt0057521	Sparrers Can't Sing	6.2	467
tt0057522	The Ghost	6.1	1364
tt0057523	Spencer's Mountain	7.0	3038
tt0057525	Good Luck, Kekec	7.9	529
tt0057527	Station Six-Sahara	6.4	503
tt0057528	Sten Stensson Returns	4.4	62
tt0057529	La steppa	6.7	26
tt0057530	A Stitch in Time	6.9	1231
tt0057531	Stolen Hours	6.3	411
tt0057532	The Conjugal Bed	7.0	767
tt0057535	Un drôle de type	5.9	217
tt0057536	Strip-tease	6.3	175
tt0057537	The Stripper	6.6	433
tt0057539	Støv for alle pengene	6.2	554
tt0057540	Il Successo	7.0	277
tt0057541	Summer Holiday	6.1	1808
tt0057543	Sunday in New York	6.7	3279
tt0057547	Lancelot and Guinevere	5.7	599
tt0057548	South of Tana River	4.7	40
tt0057549	Symphony for a Massacre	7.2	552
tt0057550	Sällskapslek	4.1	17
tt0057551	A Sunday in September	4.9	33
tt0057553	Alone Across the Pacific	7.0	491
tt0057555	Taj Mahal	7.3	144
tt0057556	Take Her, She's Mine	6.2	1469
tt0057558	Tammy and the Doctor	5.9	778
tt0057559	Taras Bulba, the Cossack	6.9	34
tt0057560	Tarzan's Three Challenges	5.6	576
tt0057565	High and Low	8.4	49784
tt0057566	Un tentativo sentimentale	6.3	24
tt0057568	Tere Ghar Ke Samne	7.5	464
tt0057569	The Terror	5.0	8140
tt0057571	Violated Love	5.0	26
tt0057573	A Samurai Never Tells a Lie	7.0	7
tt0057577	This Is My Street	6.5	245
tt0057578	This Sporting Life	7.5	6964
tt0057580	The Three Stooges Go Around the World in a Daze	6.2	791
tt0057581	The Thrill of It All	6.9	5776
tt0057582	Thunder Island	5.2	200
tt0057583	A Ticklish Affair	5.8	570
tt0057589	Storm Over Ceylon	5.4	71
tt0057590	Tom Jones	6.4	13908
tt0057591	Monsieur Gangster	7.7	6374
tt0057594	Toto vs the Four	6.5	361
tt0057595	Toto and Cleopatra	6.0	338
tt0057596	Sexy Toto	4.5	107
tt0057598	Toys in the Attic	6.7	1264
tt0057599	The Traitors	6.1	163
tt0057601	Tre dar i buren	4.0	21
tt0057602	Three Swords of Zorro	4.6	85
tt0057603	Black Sabbath	7.0	13243
tt0057604	Implacable Three	5.4	62
tt0057605	Երեք օր անմահությունից հետո	6.8	16
tt0057608	Twice-Told Tales	6.6	3437
tt0057609	Twilight of Honor	6.3	670
tt0057610	Two Left Feet	7.0	74
tt0057611	The Silence	7.8	20850
tt0057614	Ulica N'jutona, dom 1	6.4	26
tt0057615	Black Humor	5.5	42
tt0057616	Heaven Sent	6.9	704
tt0057619	A King Without Distraction	7.0	265
tt0057620	Uncle Vanya	7.8	187
tt0057621	Under Age	3.9	34
tt0057622	Under the Yum Yum Tree	6.0	2013
tt0057623	Unearthly Stranger	6.4	886
tt0057625	Our Crazy Aunts in the South Seas	4.2	35
tt0057628	Ursus in the Land of Fire	4.5	195
tt0057629	The Rebel Gladiators	5.3	73
tt0057634	The V.I.P.s	6.3	4111
tt0057635	Portuguese Vacation	5.7	173
tt0057636	En vacker dag	4.2	31
tt0057637	A Night Before Christmas	7.5	1904
tt0057638	Venere Imperiale	5.2	195
tt0057639	Il segno del Coyote	4.5	87
tt0057640	Venusberg	8.4	55
tt0057641	The Fair of the Dove	5.9	115
tt0057642	Os Verdes Anos	7.5	897
tt0057643	Not on Your Life	7.9	7164
tt0057644	Ostrva	5.9	61
tt0057646	The Virgin of Nuremberg	5.8	1228
tt0057648	The Spendthrift	8.7	18
tt0057650	Vi har det jo dejligt	5.5	74
tt0057651	Run with the Devil	7.0	74
tt0057652	The Victors	6.9	1695
tt0057654	Barren Lives	7.5	2810
tt0057656	Anatomy of a Marriage: My Days with Françoise	7.2	187
tt0057657	Anatomy of a Marriage: My Days with Jean-Marc	7.3	147
tt0057658	Viel Lärm um nichts	6.1	21
tt0057660	Les Vierges	6.4	117
tt0057661	The Wild Duck	6.0	87
tt0057662	The Secret Valley in the Wild North	5.5	33
tt0057664	La visita	7.4	599
tt0057665	All remains to people	7.2	74
tt0057667	Wall of Noise	6.1	284
tt0057673	We Shall Return	5.3	10
tt0057676	The White Spider	6.1	320
tt0057677	West 11	6.5	306
tt0057681	The Wheeler Dealers	6.5	1415
tt0057682	Who's Been Sleeping in My Bed?	5.8	603
tt0057683	Who's Minding the Store?	6.7	2704
tt0057685	The Wild Affair	5.8	158
tt0057687	Apache Gold	6.8	4444
tt0057688	Wives and Lovers	5.8	294
tt0057690	The World Ten Times Over	6.4	108
tt0057692	The Strangler of Blackmoor Castle	5.7	507
tt0057693	X	6.6	7930
tt0057694	Walking the Streets of Moscow	7.8	3182
tt0057695	I, Grandmother, Iliko and Illarion	8.5	1081
tt0057697	Youth of the Beast	7.4	3803
tt0057699	Yeh Rastey Hain Pyar Ke	6.3	57
tt0057700	The Yellow Canary	6.8	111
tt0057701	The Yesterday Machine	3.9	417
tt0057703	Yokmok	6.8	13
tt0057704	Yoso	7.1	112
tt0057705	Young Guy in Hawaii	6.8	9
tt0057706	The Young Racers	4.9	335
tt0057707	The Young Swingers	4.1	87
tt0057709	The Young and The Brave	5.4	224
tt0057710	An Actor's Revenge	7.4	2747
tt0057712	Zacne grzechy	6.1	30
tt0057714	Zatoichi on the Road	7.2	1910
tt0057715	Zatoichi the Fugitive	7.2	1938
tt0057716	Zbrodniarz i panna	6.6	163
tt0057717	The Alive and the Dead	7.6	400
tt0057718	The Squeaker	6.2	959
tt0057720	Zorro and the Three Musketeers	4.9	151
tt0057721	Und wenn der ganze Schnee verbrennt	3.8	40
tt0057724	À toi de faire... mignonne	5.7	123
tt0057725	À tout prendre	7.2	378
tt0057726	Åsa-Nisse och tjocka släkten	3.9	95
tt0057728	Arrogance in the Salzkammergut	5.7	48
tt0057800	Wolf Among Wolves	8.7	37
tt0057804	...und sowas muß um acht ins Bett	5.1	83
tt0057805	002 Operazione Luna	5.2	153
tt0057807	Two Times Two in the Fourposter	4.9	78
tt0057808	3 Nuts in Search of a Bolt	4.7	220
tt0057809	36 Hours	7.3	4559
tt0057810	491	5.8	419
tt0057811	633 Squadron	6.4	4432
tt0057812	7 Faces of Dr. Lao	7.1	5252
tt0057813	The 7th Dawn	6.4	1073
tt0057815	Aao Pyar Karen	6.0	24
tt0057816	The Adventures of Werner Holt	7.5	365
tt0057818	Acteón	5.5	42
tt0057820	Advance to the Rear	5.8	878
tt0057825	Agnieszka 46	6.5	20
tt0057827	A Taste for Women	5.1	91
tt0057829	Unholy Desire	7.7	1758
tt0057830	Alaskafüchse	7.0	20
tt0057831	Zorba the Greek	7.6	23636
tt0057834	The Counterfeit Constable	6.2	290
tt0057835	Alma llanera	6.4	9
tt0057837	High Infidelity	6.5	124
tt0057838	Amador	6.3	62
tt0057840	The Americanization of Emily	7.3	5505
tt0057842	Les amitiés particulières	7.7	2944
tt0057844	L'Amore Primitivo	4.2	211
tt0057846	Angélique, Marquise des Anges	6.7	2922
tt0057848	The Seven from Texas	6.2	151
tt0057851	Apache Rifles	6.4	1993
tt0057853	The Dictator's Guns	6.6	510
tt0057855	The Art of Living	6.8	50
tt0057859	Monstrosity	3.0	2913
tt0057860	Atomic Rulers of the World	3.9	434
tt0057861	To Love	4.9	62
tt0057864	Back Door to Hell	5.2	901
tt0057866	Les baisers	6.3	56
tt0057869	Bande à part	7.6	26463
tt0057870	The Great Spy Chase	6.9	1952
tt0057871	Le Parti Des Choses	5.9	181
tt0057872	The Bargee	6.2	502
tt0057875	Batman Dracula	4.9	181
tt0057877	Becket	7.8	15477
tt0057878	Bedtime Story	6.7	2241
tt0057879	Behold a Pale Horse	6.7	2186
tt0057881	Le belle famiglie	5.3	70
tt0057882	Benazir	7.6	45
tt0057883	The Best Man	7.6	3651
tt0057887	Bikini Beach	5.4	1702
tt0057888	Black Eagle of Santa Fe	5.0	109
tt0057889	Black Like Me	6.6	747
tt0057890	The Black Torment	5.9	775
tt0057891	Blood on the Arrow	5.0	243
tt0057892	Blood on the Land	7.5	971
tt0057894	A Jester's Tale	7.1	515
tt0057895	Sailors	4.0	83
tt0057897	The Brass Bottle	6.3	963
tt0057899	The Brig	7.2	296
tt0057900	Brilliant Future	6.2	35
tt0057902	Swedish Wedding Night	5.6	84
tt0057904	Buffalo Bill, Hero of the Far West	4.5	211
tt0057905	Bullet for a Badman	6.4	1031
tt0057907	Find That Girl	4.8	108
tt0057908	Corpse for the Lady	5.9	51
tt0057911	The Candidate	5.5	85
tt0057913	A Canção da Saudade	5.3	22
tt0057914	Cavalry Charge	5.2	25
tt0057915	Carlos Gardel, historia de un ídolo	7.5	11
tt0057917	The Carpetbaggers	6.5	2417
tt0057918	Carry On Cleo	6.7	4839
tt0057919	Carry On Jack	5.8	2487
tt0057920	Carry On Spying	6.2	2990
tt0057924	Castle of the Living Dead	5.7	1082
tt0057929	La Celestina P... R...	5.2	20
tt0057930	Le repas des fauves	7.0	200
tt0057931	Cent briques et des tuiles	5.2	46
tt0057933	The Chalk Garden	7.2	2407
tt0057934	La Chance et l'Amour	4.8	48
tt0057935	Charulata	8.1	6972
tt0057936	Male Hunt	6.3	575
tt0057937	The Cat in the Bag	7.4	483
tt0057938	What Ever Happened to Baby Toto?	6.2	250
tt0057939	Cherry Town	6.3	117
tt0057940	Cheyenne Autumn	6.7	6174
tt0057942	Chi lavora è perduto	6.1	211
tt0057949	The Dragonfly Is Not a Insect	6.1	88
tt0057951	The Chintamani Carpet and a Swindler	7.3	68
tt0057952	Circus World	6.1	2876
tt0057953	El Club del clan	5.0	28
tt0057954	Coast of Skeletons	4.9	265
tt0057958	How We Got into Trouble with the Army	5.1	61
tt0057960	Love Meetings	7.5	2512
tt0057961	Quick, Let's Get Married	3.8	151
tt0057962	La Congiuntura	6.0	164
tt0057963	The Beauty Jungle	5.9	231
tt0057964	Controsesso	6.5	208
tt0057965	Les copains	6.3	265
tt0057966	Agent Secret FX 18	5.1	109
tt0057967	The Sucker	7.3	7756
tt0057968	La costanza della ragione	5.5	92
tt0057969	The Court Martial of Major Keller	5.9	31
tt0057970	The Creeping Terror	1.9	4638
tt0057971	The Crime of Aldeia Velha	7.4	96
tt0057972	Crimen de doble filo	6.6	101
tt0057974	Crooks in Cloisters	5.4	434
tt0057975	Crucero de verano	5.9	26
tt0057977	Chronicle of a Boy Alone	7.5	788
tt0057978	Cuarenta años de novios	5.5	21
tt0057979	Einer rechnet ab	4.6	14
tt0057980	Los cuatro Juanes	6.6	26
tt0057981	Cuatro balazos	4.2	48
tt0057984	Curse of Simba	3.7	224
tt0057985	The Curse of the Living Corpse	5.3	811
tt0057986	The Curse of the Mummy's Tomb	5.6	3210
tt0057988	Cyrano and d'Artagnan	6.2	239
tt0057989	Sons of Good Earth	6.4	114
tt0057991	Give me a complaints book	7.0	678
tt0057993	Castle of Blood	6.8	2612
tt0057994	I Learned It from Father	4.5	39
tt0057995	Daylight Robbery	8.6	15
tt0057997	Dead Ringer	7.3	6133
tt0057999	Dear Heart	7.2	1762
tt0058001	Diamonds of the Night	7.4	2743
tt0058003	Red Desert	7.5	17020
tt0058004	Desideri d'estate	6.0	9
tt0058006	Black God, White Devil	7.2	5095
tt0058007	Devil Doll	4.8	2464
tt0058011	The Devil-Ship Pirates	6.0	877
tt0058012	Diary of a Bachelor	5.4	107
tt0058017	Il disco volante	5.8	300
tt0058018	The Disorderly Orderly	6.3	3289
tt0058019	A Distant Trumpet	6.2	1064
tt0058022	Welcome, or No Trespassing	7.9	3279
tt0058024	Dog Eat Dog	5.4	306
tt0058028	Dom s mezoninom	6.5	22
tt0058029	Don Olsen kommer til byen	6.2	242
tt0058033	Dos chicas locas, locas	5.3	27
tt0058034	I due mafiosi	6.3	91
tt0058037	Dr. Sex	3.8	237
tt0058038	Praetorius	5.6	140
tt0058039	Die drei Scheinheiligen	6.6	25
tt0058041	Drömpojken	5.6	10
tt0058042	I due evasi di Sing Sing	5.7	81
tt0058043	The Two Gladiators	4.9	168
tt0058044	Duėl'	7.3	29
tt0058045	Dulha Dulhan	7.3	103
tt0058049	Death Comes at High Noon	6.8	121
tt0058050	The Earth Dies Screaming	5.8	2201
tt0058051	Echo	7.1	55
tt0058060	Ensign Pulver	5.9	1699
tt0058061	Hercules Against Rome	4.9	112
tt0058062	Hercules Against the Sons of the Sun	4.3	207
tt0058063	Hercules and the Tyrants of Babylon	4.3	550
tt0058069	Escuela para solteras	7.4	29
tt0058071	The Rash One	6.9	51
tt0058072	Evil Brain from Outer Space	3.5	864
tt0058073	The Evil of Frankenstein	6.0	4329
tt0058075	The Eyes of Annie Jones	5.8	160
tt0058077	FBI Code 98	6.0	46
tt0058079	Face of the Screaming Werewolf	2.7	467
tt0058083	Fail-Safe	8.0	23520
tt0058085	The Fall of the Roman Empire	6.7	9819
tt0058088	Fanny Hill	4.5	365
tt0058089	Fantômas	6.9	11545
tt0058091	Fate is the Hunter	6.8	1838
tt0058092	Father Goose	7.3	11767
tt0058095	خمس رجال ووردة	6.9	184
tt0058100	First Men in the Moon	6.5	6172
tt0058101	The Flesh Eaters	5.7	1354
tt0058103	That Tender Age	6.3	73
tt0058104	Flight from Ashiya	5.3	690
tt0058105	Flipper's New Adventure	5.9	609
tt0058106	Cave of the Living Dead	5.4	376
tt0058110	For Those Who Think Young	5.2	556
tt0058113	The Golden Arrow	4.7	331
tt0058114	The Sheriff Was a Lady	4.2	95
